park_name,park_unit,water_system_name,alternative_name,classification,pws_number,source_type,source_longitude,source_latitude,geometry,PWS_NAME,PWS_TYPE_CODE,POPULATION_SERVED_COUNT,POP_CAT_2_CODE,POP_CAT_3_CODE,POP_CAT_4_CODE,POP_CAT_5_CODE,POP_CAT_11_CODE,POP_CAT_2_DESC,POP_CAT_3_DESC,POP_CAT_4_DESC,POP_CAT_5_DESC,POP_CAT_11_DESC,Avg_Annual_Visits_5Yr
Guadalupe Mountains National Park,GUMO,DC  Water System,Dog Canyon,Transient Non-Community Water System (TNC),TX0550017,deep groundwater,-104.83447,31.99367,"c(-104.83447, 31.99367)",GMNP DOG CANYON,TNCWS,37,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,226075
George Washington Carver National Monument,GWCA,INACTIVE- Well #1 Maintenance Building Water System,NA,Community Water System (CWS),NA,unknown groundwater,-94.354722,36.985833,"c(-94.354722, 36.985833)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32597.6
George Washington Memorial Parkway,GWMP,Great Falls well and holding tanks,NA,Transient Non-Community Water System (TNC),VA6059523,unknown groundwater,-77.247779,39.000552,"c(-77.247779, 39.000552)",GREAT FALLS PARK,TNCWS,2000,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300",40157205.6
Hagerman Fossil Beds National Monument,HAFO,UTIL RCM Water System,RCM Water System,Non-Public Water System (NP),NA,deep groundwater,-114.929194,42.796388,"c(-114.929194, 42.796388)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,28514.6
Harriet Tubman Underground Railroad National Monument,HATU,Harriet Tubman Underground V. Center,NA,Transient Non-Community Water System (TNC),MD1091183,unknown groundwater,-76.138295,38.449541,"c(-76.138295, 38.449541)",HARRIET TUBMAN UNDERGROUND RV CENTER,TNCWS,30,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,14913.333333333334
Horseshoe Bend National Military Park,HOBE,Superintendent's House,NA,Non-Public Water System (NP),NA,unknown groundwater,-85.7356,32.9841,"c(-85.7356, 32.9841)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,62716.8
Home of Franklin D. Roosevelt National Historic Site,HOFR,Chauffer/Caretakers House,Chauffer/Caretakers House,Non-Potable (NonPOT),NA,unknown groundwater,-73.9341,41.76269,"c(-73.9341, 41.76269)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,98120.8
Home of Franklin D. Roosevelt National Historic Site,HOFR,Top Cottage,Top Cottage,Non-Public Water System (NP),NA,unknown groundwater,-73.88894,41.76515,"c(-73.88894, 41.76515)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,98120.8
Hopewell Furnace National Historic Site,HOFU,Care House,NA,Non-Public Water System (NP),NA,deep groundwater,-75.77265,40.20173,"c(-75.77265, 40.20173)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,51690.4
Hopewell Furnace National Historic Site,HOFU,Chuch House,NA,Non-Public Water System (NP),NA,deep groundwater,-75.76853,40.20733,"c(-75.76853, 40.20733)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,51690.4
Hopewell Furnace National Historic Site,HOFU,Lloyd House (Qts 71),NA,Non-Public Water System (NP),NA,unknown groundwater,-75.76029,40.20518,"c(-75.76029, 40.20518)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,51690.4
Hopewell Furnace National Historic Site,HOFU,Tenant House,NA,Non-Public Water System (NP),NA,deep groundwater,-75.77365,40.20335,"c(-75.77365, 40.20335)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,51690.4
Hopewell Furnace National Historic Site,HOFU,Main Water Distribution System,NA,Transient Non-Community Water System (TNC),PA3060817,unknown groundwater,-75.77381,40.20673,"c(-75.77381, 40.20673)",HOPEWELL FURNACE NHS,TNCWS,150,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,51690.4
Homestead National Monument of America,HOME,"Fire Water System, NPS well HQ",Fire Suppresion,Non-Potable (NonPOT),NA,unknown groundwater,-96.835762,40.291202,"c(-96.835762, 40.291202)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,376713.6
Hot Springs National Park,HOSP,HOSP Happy Hollow Treatment Plant,NA,Transient Non-Community Water System (TNC),ART000915,spring,-93.049051,34.518834,"c(-93.049051, 34.518834)",HOT SPR NAT PK HAPPY HOLLOW SP,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,HOSP Whittington Treatment Plant,NA,Transient Non-Community Water System (TNC),ART000916,spring,-93.051961,34.517669,"c(-93.051961, 34.517669)",HOT SPR NAT PK WHITTINGTON SPR,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hot Springs National Park,HOSP,Hot Springs Thermal Spring Water,NA,Transient Non-Community Water System (TNC),ART000259,deep groundwater,-93.045579,34.517495,"c(-93.045579, 34.517495)",HOT SPRINGS NATIONAL PARK,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2605930
Hovenweep National Monument,HOVE,HVMA - Water System (Public Health #19014),NA,Transient Non-Community Water System (TNC),UTAH19014,deep groundwater,-109.072892,37.384444,"c(-109.072892, 37.384444)",HOVENWEEP NM,TNCWS,171,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,29995.2
Ice Age National Scenic Trail,IATR,Old Well,NA,Non-Public Water System (NP),NA,unknown groundwater,-89.611798,43.081845,"c(-89.611798, 43.081845)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,29418
Indiana Dunes National Lakeshore,INDU,Bailly Contact Water System,Bailly Contact,Transient Non-Community Water System (TNC),IN2640903,unknown groundwater,-87.08986,41.62407,"c(-87.08986, 41.62407)",IN DUNES NATL LAKESHORE-HORSE TRAIL-407,TNCWS,25,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,955 Lake Front Water System,Lake Front-Solomon hs to be rented?,Non-Public Water System (NP),NA,unknown groundwater,-87.006175,41.681917,"c(-87.006175, 41.681917)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Bailly Homestead Water System,Baily Comfort Station,Non-Public Water System (NP),NA,unknown groundwater,-87.09414,41.62305,"c(-87.09414, 41.62305)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Caretakers Cabin Water System,Caretakers Cabin- Next to Sears HS,Non-Public Water System (NP),NA,unknown groundwater,-87.10054,41.62681,"c(-87.10054, 41.62681)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Central Beach Water System,Central Beach,Non-Public Water System (NP),NA,unknown groundwater,-86.95091,41.70272,"c(-86.95091, 41.70272)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Chellberg Farm Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.08926,41.6293,"c(-87.08926, 41.6293)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Dune Forest 108 Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.07035,41.63924,"c(-87.07035, 41.63924)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Furnessville House Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.012036,41.650473,"c(-87.012036, 41.650473)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Glenwood Dunes-Horse Trail Ly-co-ki-we Area Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.015382,41.648245,"c(-87.015382, 41.648245)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Hawleywood Dorm Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.81615,41.64235,"c(-87.81615, 41.64235)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Howe Rd House Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.094178,41.622953,"c(-87.094178, 41.622953)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,HQ Water System,IN DUNES NATL LAKESHORE-BLDGS 101-119,Non-Transient Non-Community Water System (NTNC),IN2640899,unknown groundwater,-87.0876,41.63101,"c(-87.0876, 41.63101)",IN DUNES NATL LAKESHORE-BLDGS 101-119,NTNCWS,80,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Preschool and House,IN DUNES FIELD STATION PRESCHOOL CO-OP,Transient Non-Community Water System (TNC),IN2640065,unknown groundwater,-87.092669,41.620439,"c(-87.092669, 41.620439)",IN DUNES FIELD STATION PRESCHOOL CO-OP,TNCWS,30,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,R&T Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.02059,41.65179,"c(-87.02059, 41.65179)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Sears House Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.09702,41.62662,"c(-87.09702, 41.62662)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,Tremont Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.04922,41.64872,"c(-87.04922, 41.64872)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,U.S. 12 Dorm Water System,U.S. Dorm 12,Non-Public Water System (NP),NA,unknown groundwater,-87.05538,41.64445,"c(-87.05538, 41.64445)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Indiana Dunes National Lakeshore,INDU,USGS former Calumet Dunes  Interp Ctr Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-87.01003,41.662195,"c(-87.01003, 41.662195)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,2826339.6
Isle Royale National Park,ISRO,"Water Supply System, Rock Harbor",Rock Harbor,Transient Non-Community Water System (TNC),MI2001442,lake/reservoir,-88.486074,48.146007,"c(-88.486074, 48.146007)",ISLE ROYALE-ROCK HARBOR,TNCWS,335,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,27727.2
Isle Royale National Park,ISRO,"Water Supply System, Windigo",Windigo Water,Transient Non-Community Water System (TNC),MI2001542,lake/reservoir,-89.157739,47.911791,"c(-89.157739, 47.911791)",ISLE ROYALE - WINDIGO,TNCWS,115,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500,27727.2
Isle Royale National Park,ISRO,"Water Supply System, Mott",NA,Non-Transient Non-Community Water System (NTNC),MI2001742,lake/reservoir,-88.54681,48.107003,"c(-88.54681, 48.107003)",ISLE ROYALE - MOTT ISLAND,TNCWS,75,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,27727.2
Isle Royale National Park,ISRO,"Fire Suppression System, Mott Island",Fire Suppression system Mott,Non-Potable (NonPOT),NA,lake/reservoir,-88.54681,48.107003,"c(-88.54681, 48.107003)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,27727.2
Isle Royale National Park,ISRO,"Fire Suppression System, Rock Harbor",Rock Harbor Fire,Non-Potable (NonPOT),NA,lake/reservoir,-88.486074,48.146007,"c(-88.486074, 48.146007)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,27727.2
Isle Royale National Park,ISRO,"Water System, Amygdaloid",Amygdaloid Ranger Station,Non-Public Water System (NP),NA,lake/reservoir,-88.657169,48.135654,"c(-88.657169, 48.135654)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,27727.2
Isle Royale National Park,ISRO,"Water System, Davidson Island",Research House,Non-Public Water System (NP),NA,lake/reservoir,-88.514869,48.122801,"c(-88.514869, 48.122801)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,27727.2
Isle Royale National Park,ISRO,"Water System, Malone Bay",Malone Ranger Station,Non-Public Water System (NP),NA,lake/reservoir,-88.799868,47.985166,"c(-88.799868, 47.985166)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,27727.2
Isle Royale National Park,ISRO,"Water System, Ralph House",Ralph House (Ranger),Non-Public Water System (NP),NA,lake/reservoir,-88.494205,48.14245,"c(-88.494205, 48.14245)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,27727.2
Jewel Cave National Monument,JECA,JECA UW5 Waterline New Area/Historic Area,NA,Transient Non-Community Water System (TNC),SD4000844,deep groundwater,-103.838118,43.732924,"c(-103.838118, 43.732924)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121047
Jewel Cave National Monument,JECA,JECA UW5 Waterline New Area/Historic Area,NA,Transient Non-Community Water System (TNC),SD4000844,deep groundwater,-103.843085,43.736542,"c(-103.843085, 43.736542)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121047
Jimmy Carter National Historic Site,JICA,Boyhood Home Water System,Boyhood Home Water System,Transient Non-Community Water System (TNC),GA2610052,unknown groundwater,-84.43379,32.02608,"c(-84.43379, 32.02608)",JIMMY CARTER`S BOYHOOD HOME AND FARM,TNCWS,50,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100,35207.2
John Day Fossil Beds National Monument,JODA,PH UTIL Water System Potable,Painted Hills,Non-Public Water System (NP),NA,shallow groundwater,-120.252,44.6541,"c(-120.252, 44.6541)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,148068.2
John Day Fossil Beds National Monument,JODA,SB UTIL Water System Blue Basin,Blue Basin,Non-Public Water System (NP),NA,shallow groundwater,-119.6314,44.5953,"c(-119.6314, 44.5953)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,148068.2
John Day Fossil Beds National Monument,JODA,SF UTIL Water System Foree,Foree,Non-Public Water System (NP),NA,shallow groundwater,-119.6403,44.6524,"c(-119.6403, 44.6524)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,148068.2
John Day Fossil Beds National Monument,JODA,SR UTIL Paleontology Center/Cant Ranch Water Tank,Sheep Rock,Non-Public Water System (NP),NA,spring,-119.65451,44.53192,"c(-119.65451, 44.53192)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,148068.2
"John D. Rockefeller, Jr. Memorial Parkway",JODR,FLAGG Ranch WATER System,NA,Transient Non-Community Water System (TNC),WY5680097,deep groundwater,-110.665514,44.115036,"c(-110.665514, 44.115036)",GTNP-FLAGG RANCH,TNCWS,600,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",1417764.2
"John D. Rockefeller, Jr. Memorial Parkway",JODR,FLAGG Ranch WATER System,NA,Transient Non-Community Water System (TNC),WY5680097,shallow groundwater,-110.668889,44.116111,"c(-110.668889, 44.116111)",GTNP-FLAGG RANCH,TNCWS,600,1,1,1,2,3,"<10,000","<=3,300",<10K,"501-3,300","501-1,000",1417764.2
Johnstown Flood National Memorial,JOFL,Maintenance Building,Maintenance & Picnic Area,Non-Potable (NonPOT),NA,unknown groundwater,-78.778498,40.345839,"c(-78.778498, 40.345839)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,213828.4
John Muir National Historic Site,JOMU,WELLS,Maintenance Building,Non-Public Water System (NP),NA,shallow groundwater,-122.13516,37.988592,"c(-122.13516, 37.988592)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100,42496.2
