park_name,park_unit,water_system_name,alternative_name,classification,pws_number,source_type,source_longitude,source_latitude,geometry,PWS_NAME,PWS_TYPE_CODE,POPULATION_SERVED_COUNT,POP_CAT_2_CODE,POP_CAT_3_CODE,POP_CAT_4_CODE,POP_CAT_5_CODE,POP_CAT_11_CODE,POP_CAT_2_DESC,POP_CAT_3_DESC,POP_CAT_4_DESC,POP_CAT_5_DESC,POP_CAT_11_DESC
Catoctin Mountain Park,CATO,BLUE BLAZES,CATOCTIN MOUNTAIN NAT. PARK - JIM BROWN,Transient Non-Community Water System (TNC),MD1101322,unknown groundwater,-77.450806,39.634657,"c(-77.450806, 39.634657)",CATOCTIN MOUNTAIN NAT. PARK - JIM BROWN,TNCWS,81,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Catoctin Mountain Park,CATO,BLUE BLAZES,CATOCTIN MOUNTAIN NAT. PARK - JIM BROWN,Transient Non-Community Water System (TNC),MD1101322,unknown groundwater,-77.450806,39.634657,"c(-77.450806, 39.634657)",CATOCTIN MOUNTAIN NAT. PARK - JIM BROWN,TNCWS,81,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Carlsbad Caverns National Park,CAVE,Water System,NA,Non-Transient Non-Community Water System (NTNC),NM3549408,shallow groundwater,-104.472175,32.10923,"c(-104.472175, 32.10923)",CARLSBAD CAVERNS NATIONAL PARK,NTNCWS,2500,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300"
Capulin Volcano National Monument,CAVO,Cavo Water System,NA,Transient Non-Community Water System (TNC),NM3590331,deep groundwater,-103.977502,36.7789,"c(-103.977502, 36.7789)",CAPULIN VOLCANO NATIONAL MONUMENT,TNCWS,175,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Cedar Creek and Belle Grove National Historical  Park,CEBE,Visitor Contact Station,NA,Community Water System (CWS),VA2069333,municipal,-78.279235,39.027716,"c(-78.279235, 39.027716)","MIDDLETOWN, TOWN OF",CWS,1390,1,1,1,2,4,"<10,000","<=3,300",<10K,"501-3,300","1,001-3,300"
Cedar Creek and Belle Grove National Historical  Park,CEBE,Valley Pike Admin Building,NA,Non-Public Water System (NP),NA,unknown groundwater,-78.29713,39.01666,"c(-78.29713, 39.01666)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Cedar Breaks National Monument,CEBR,Water System - Parkwide,NA,Transient Non-Community Water System (TNC),UTAH11034,spring,-112.853958,37.606856,"c(-112.853958, 37.606856)",CEDAR BREAKS NATIONAL MONUMENT,TNCWS,64,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Cesar E. Chavez National Monument,CECH,Cesar Chavez Water System,NA,Community Water System (CWS),CA1500371,purchased/concessioner,-118.559033,35.224006,"c(-118.559033, 35.224006)",UNION PACIFIC RAILROAD CO.-KEENE WATER,CWS,208,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Chamizal National Memorial,CHAM,Chamizal Water System,EL PASO WATER UTILITIES PUBLIC SERVICE B,Community Water System (CWS),TX0710002,municipal,-106.453962,31.767688,"c(-106.453962, 31.767688)",EL PASO WATER UTILITIES,CWS,747168,2,3,4,5,10,"10,000+",">50,000",100K+,">100,000","500,001-1,000,000"
Chattahoochee River National Recreation Area,CHAT,Cobb County Municipal System,Cobb County Municipal System,Community Water System (CWS),GA0670003,municipal,-84.535107,33.980777,"c(-84.535107, 33.980777)",COBB COUNTY,CWS,695000,2,3,4,5,10,"10,000+",">50,000",100K+,">100,000","500,001-1,000,000"
Chattahoochee River National Recreation Area,CHAT,Atlanta Water Municipal System,Atlanta Water Municipal System,Community Water System (CWS),GA1210001,municipal,-84.392026,33.755868,"c(-84.392026, 33.755868)",ATLANTA,CWS,1089893,2,3,4,5,11,"10,000+",">50,000",100K+,">100,000",">1,000,000"
Chattahoochee River National Recreation Area,CHAT,Fulton County Municipal Water,Fulton County Municipal Water,Community Water System (CWS),GA1210005,municipal,-84.329728,34.015978,"c(-84.329728, 34.015978)",NORTH FULTON COUNTY,CWS,434517,2,3,4,5,9,"10,000+",">50,000",100K+,">100,000","250,001-500,000"
Chattahoochee River National Recreation Area,CHAT,Roswell Municipal System,Roswell Municipal System,Community Water System (CWS),GA1210009,municipal,-84.352239,34.019046,"c(-84.352239, 34.019046)",ROSWELL,CWS,14300,2,2,2,4,6,"10,000+","3,301-50,000","10K-49,999","10,001-100,000","10,001-50,000"
Chattahoochee River National Recreation Area,CHAT,Gwinnett County Municipal System,Gwinnett County Municipal System,Community Water System (CWS),GA1350004,municipal,-83.961134,33.969387,"c(-83.961134, 33.969387)",GWINNETT CO. DEPT. OF WATER RESOURCES,CWS,975000,2,3,4,5,10,"10,000+",">50,000",100K+,">100,000","500,001-1,000,000"
Chickamauga and Chattanooga National Military Park,CHCH,City of Fort Oglethorpe Water System,City of Fort Oglethorpe Water System,Community Water System (CWS),GA0470001,municipal,-85.245725,34.950296,"c(-85.245725, 34.950296)",FORT OGLETHORPE,CWS,8313,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Chickamauga and Chattanooga National Military Park,CHCH,Walker County Water System,Walker County Water System,Community Water System (CWS),GA2950003,municipal,-85.340913,34.94147,"c(-85.340913, 34.94147)",WALKER COUNTY WATER AUTHORITY,CWS,36000,2,2,2,4,6,"10,000+","3,301-50,000","10K-49,999","10,001-100,000","10,001-50,000"
Chickamauga and Chattanooga National Military Park,CHCH,Tennessee American Water,Tennessee American Water,Community Water System (CWS),TN0000107,municipal,-85.289036,35.051185,"c(-85.289036, 35.051185)",TENNESSEE AMERICAN WATER,CWS,207046,2,3,4,5,8,"10,000+",">50,000",100K+,">100,000","100,001-250,000"
Chickamauga and Chattanooga National Military Park,CHCH,Signal Mountain Water System,Signal Mountain Water System,Community Water System (CWS),TN0000634,municipal,-85.333641,35.13232,"c(-85.333641, 35.13232)",SIGNAL MOUNTAIN WATER SYSTEM,CWS,7761,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Chaco Culture National Historical Park,CHCU,Water System,NA,Non-Transient Non-Community Water System (NTNC),NM3590324,deep groundwater,-107.909479,36.030533,"c(-107.909479, 36.030533)",CHACO CULTURE NATIONAL HISTORIC PARK,NTNCWS,250,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Chickasaw National Recreation Area,CHIC,Black Sulphur Spring Mineral Spring,NA,Non-Public Water System (NP),NA,spring,-96.971949,34.505784,"c(-96.971949, 34.505784)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chickasaw National Recreation Area,CHIC,Pavilion Springs Mineral Spring,NA,Non-Public Water System (NP),NA,spring,-96.970438,34.502875,"c(-96.970438, 34.502875)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chickasaw National Recreation Area,CHIC,Vendome Mineral Springs,NA,Non-Public Water System (NP),NA,deep groundwater,-96.97332,34.50429,"c(-96.97332, 34.50429)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chickasaw National Recreation Area,CHIC,CNRA Water System,NA,Transient Non-Community Water System (TNC),OK1010831,lake/reservoir,-97.008566,34.449013,"c(-97.008566, 34.449013)",CHICKASAW N.R.A BUCKHORN & THE POINT,TNCWS,100,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Chickasaw National Recreation Area,CHIC,Headquarters Building,Sulphur,Community Water System (CWS),OK2005001,municipal,-96.943093,34.510579,"c(-96.943093, 34.510579)",SULPHUR,CWS,4929,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Chickasaw National Recreation Area,CHIC,Chickasaw N.R.A. Travertine Water System,Sulphur,Community Water System (CWS),OK2005001,municipal,-96.943093,34.510579,"c(-96.943093, 34.510579)",SULPHUR,CWS,4929,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Chickasaw National Recreation Area,CHIC,Guy Sandy,MURRAY CO RWD # 1,Community Water System (CWS),OK2005012,municipal,-96.920463,34.514378,"c(-96.920463, 34.514378)",MURRAY CO RWD # 1,CWS,4800,1,2,1,3,5,"<10,000","3,301-50,000",<10K,"3,301-10,000","3,301-10,000"
Chiricahua National Monument,CHIR,"Bonita Campground, Park Headquarters, Park Housing, and Visitor Center Water System",NA,Transient Non-Community Water System (TNC),AZ0402701,shallow groundwater,-109.370968,32.007549,"c(-109.370968, 32.007549)",CHIRICAHUA NATL MONUMENT BONITA CG,TNCWS,200,1,1,1,1,2,"<10,000","<=3,300",<10K,<=500,101-500
Chiricahua National Monument,CHIR,Quarter 29 (Fischer House) Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-109.356264,32.005871,"c(-109.356264, 32.005871)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,HQ,HQ,Community Water System (CWS),CA5610500,municipal,-119.266545,34.248502,"c(-119.266545, 34.248502)",CHANNEL ISLANDS NATIONAL PARK,TNCWS,30,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Channel Islands National Park,CHIS,HQ,HQ,Community Water System (CWS),CA5610017,municipal,-119.266545,34.248502,"c(-119.266545, 34.248502)",VENTURA WATER DEPARTMENT,CWS,113500,2,3,4,5,8,"10,000+",">50,000",100K+,">100,000","100,001-250,000"
Channel Islands National Park,CHIS,Prisoners Water,Prisoners Water,Non-Public Water System (NP),NA,municipal,-119.683869,34.018725,"c(-119.683869, 34.018725)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,U ESC Scorpion Water System,NA,Non-Transient Non-Community Water System (NTNC),CA5610500,shallow groundwater,-119.56652,34.05173,"c(-119.56652, 34.05173)",CHANNEL ISLANDS NATIONAL PARK,TNCWS,30,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Channel Islands National Park,CHIS,U AI  Water System,AI WS,Non-Public Water System (NP),NA,hauled,-119.363621,34.015447,"c(-119.363621, 34.015447)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,U ESC Smugglers Water System,ESCI Smugglers WS,Non-Potable (NonPOT),NA,shallow groundwater,-119.55182,34.02769,"c(-119.55182, 34.02769)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,U MSC Del Norte Water System,MSCI DN WS,Non-Public Water System (NP),NA,shallow groundwater,-119.682622,34.015106,"c(-119.682622, 34.015106)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,U SBI  Water System,NA,Non-Public Water System (NP),NA,hauled,-119.029577,33.480613,"c(-119.029577, 33.480613)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,U SMI Water System,NA,Non-Public Water System (NP),NA,shallow groundwater,-120.37118,34.0409,"c(-120.37118, 34.0409)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,U SRI Bechers Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-120.050495,34.005084,"c(-120.050495, 34.005084)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Channel Islands National Park,CHIS,U SRI Bechers Water System,NA,Non-Public Water System (NP),NA,unknown groundwater,-120.050495,34.005084,"c(-120.050495, 34.005084)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Antietam,NA,Transient Non-Community Water System (TNC),MD0210010,unknown groundwater,-77.74945,39.422335,"c(-77.74945, 39.422335)",CITY OF HAGERSTOWN,CWS,92200,2,3,3,4,7,"10,000+",">50,000","50K-99,999","10,001-100,000","50,001-100,000"
Chesapeake and Ohio Canal National Historical Park,CHOH,Antietam Creek Campground (069.40),NA,Transient Non-Community Water System (TNC),MD0210010,shallow groundwater,-77.74945,39.422335,"c(-77.74945, 39.422335)",CITY OF HAGERSTOWN,CWS,92200,2,3,3,4,7,"10,000+",">50,000","50K-99,999","10,001-100,000","50,001-100,000"
Chesapeake and Ohio Canal National Historical Park,CHOH,Arbaugh Grounds-Paw Paw Campground (155.80),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.460968,39.544741,"c(-78.460968, 39.544741)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Bald Eagle Hiker-Biker (050.31),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.557157,39.298682,"c(-77.557157, 39.298682)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Big Woods Hiker-Biker (082.46),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.793599,39.492104,"c(-77.793599, 39.492104)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Cacapon Junction Hiker-Biker (133.06),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.282354,39.621977,"c(-78.282354, 39.621977)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Calico Rocks Hiker-Biker (047.65),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.53116,39.271518,"c(-77.53116, 39.271518)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Chisel Branch Hiker-Biker (030.50),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.471329,39.098501,"c(-77.471329, 39.098501)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Cumberland Valley Hiker-Biker (095.20),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.85307,39.562134,"c(-77.85307, 39.562134)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Devils Alley Hiker-Biker (143.05),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.413383,39.622706,"c(-78.413383, 39.622706)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Evitts Creek Hiker-Biker (179.99),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.732691,39.617017,"c(-78.732691, 39.617017)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Fifteen Mile Creek Campground (140.09),NA,Transient Non-Community Water System (TNC),MD0010013,shallow groundwater,-78.385687,39.625354,"c(-78.385687, 39.625354)","VALE SUMMIT COMM WATER CO, INC",CWS,60,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Four Locks Picnic Area (108.80),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.946664,39.614971,"c(-77.946664, 39.614971)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Horsepen Branch Hiker-Biker (026.00),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.39972,39.069832,"c(-77.39972, 39.069832)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Horseshoe Bend Hiker-Biker (079.68),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.77502,39.486703,"c(-77.77502, 39.486703)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Huckleberry Hill Hiker-Biker (062.90),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.756797,39.341599,"c(-77.756797, 39.341599)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Indian Flats Hiker-Biker (042.40),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.454709,39.226902,"c(-77.454709, 39.226902)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Indigo Neck Hiker-Biker (139.20),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.362114,39.627578,"c(-78.362114, 39.627578)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Iron Mountain Hiker-Biker (175.36),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.735652,39.58781,"c(-78.735652, 39.58781)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Jordan Junction Hiker-Biker (101.28),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.85244,39.609273,"c(-77.85244, 39.609273)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Killiansburg Cave Hiker-Biker (075.29),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.796454,39.459426,"c(-77.796454, 39.459426)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Leopards Mill Hiker-Biker (129.88),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.240062,39.65208,"c(-78.240062, 39.65208)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Licking Creek Hiker-Biker (116.05),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.048508,39.650767,"c(-78.048508, 39.650767)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Little Pool Hiker-Biker (120.39),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.113275,39.684746,"c(-78.113275, 39.684746)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Lock 21 (Swains) (016.64),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.244863,39.031387,"c(-77.244863, 39.031387)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Lock 24 (Rileys) (022.80),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.340826,39.068814,"c(-77.340826, 39.068814)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Lock 34 (061.57),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.738422,39.333106,"c(-77.738422, 39.333106)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Lockhouse 49 (108.72),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.948544,39.615681,"c(-77.948544, 39.615681)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Marble Quary Hiker-Biker (038.20),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.492759,39.179543,"c(-77.492759, 39.179543)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,McCoys Ferry Campground (110.43),NA,Transient Non-Community Water System (TNC),MD0210010,deep groundwater,-77.969433,39.607852,"c(-77.969433, 39.607852)",CITY OF HAGERSTOWN,CWS,92200,2,3,3,4,7,"10,000+",">50,000","50K-99,999","10,001-100,000","50,001-100,000"
Chesapeake and Ohio Canal National Historical Park,CHOH,North Mountain Hiker-Biker (109.60),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.960011,39.610858,"c(-77.960011, 39.610858)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Opequon Junction Hiker-Biker (090.94),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.860758,39.51606,"c(-77.860758, 39.51606)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Paw Paw Tunnel (155.20),NA,Transient Non-Community Water System (TNC),MD0010013,shallow groundwater,-78.460945,39.544744,"c(-78.460945, 39.544744)","VALE SUMMIT COMM WATER CO, INC",CWS,60,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Pigmans Ferry Hiker-Biker (169.17),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.650701,39.538854,"c(-78.650701, 39.538854)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Potomac Forks Hiker-Biker (164.82),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.588806,39.530836,"c(-78.588806, 39.530836)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Purslane Run Hiker-Biker (157.04),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.46427,39.535576,"c(-78.46427, 39.535576)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Sorrel Ridge Hiker-Biker (154.02),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.453349,39.571522,"c(-78.453349, 39.571522)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Spring Gap Campground (173.37),NA,Transient Non-Community Water System (TNC),MD0010013,shallow groundwater,-78.717634,39.564188,"c(-78.717634, 39.564188)","VALE SUMMIT COMM WATER CO, INC",CWS,60,1,1,1,1,1,"<10,000","<=3,300",<10K,<=500,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Stickpile Hill Hiker-Biker (149.36),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.397764,39.583515,"c(-78.397764, 39.583515)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Town Creek Hiker-Biker (162.02),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.538558,39.524693,"c(-78.538558, 39.524693)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Turtle Run Hiker-Biker (034.43),NA,Non-Potable (NonPOT),NA,unknown groundwater,-77.515714,39.139333,"c(-77.515714, 39.139333)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,White Rock Hiker-Biker (126.43),NA,Non-Potable (NonPOT),NA,unknown groundwater,-78.209675,39.677683,"c(-78.209675, 39.677683)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Chesapeake and Ohio Canal National Historical Park,CHOH,Green Spring Maintenance Building,NA,Non-Transient Non-Community Water System (NTNC),MD0210011,unknown groundwater,-78.612232,39.540333,"c(-78.612232, 39.540333)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chesapeake and Ohio Canal National Historical Park,CHOH,Ferry Hill C&O Canal Historic Park,NA,Non-Public Water System (NP),NA,unknown groundwater,-77.797534,39.43925,"c(-77.797534, 39.43925)",NA,NA,24,NA,NA,NA,NA,1,NA,NA,NA,NA,<=100
Charles Pinckney National Historic Site,CHPI,Mt. Pleasant Water System,NA,Community Water System (CWS),SC1010002,municipal,-79.832237,32.810809,"c(-79.832237, 32.810809)",MT PLEASANT WATER WORKS (1010002),CWS,91500,2,3,3,4,7,"10,000+",">50,000","50K-99,999","10,001-100,000","50,001-100,000"
Little Rock Central High School National Historic Site,CHSC,UTIL Water System,CENTRAL ARKANSAS WATER,Community Water System (CWS),AR0000465,municipal,-92.297431,34.738173,"c(-92.297431, 34.738173)",CENTRAL ARKANSAS WATER,CWS,368455,2,3,4,5,9,"10,000+",">50,000",100K+,">100,000","250,001-500,000"
